latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
38.1286,23.8005,471.1,1.1,1,2021-08-03,1144,Aqua,MODIS,100,6.03,400.1,1157.6,D,0
38.1301,23.8129,444.1,1.1,1,2021-08-03,1144,Aqua,MODIS,100,6.03,328.1,711.6,D,0
38.1379,23.7984,339.4,1.1,1,2021-08-03,1144,Aqua,MODIS,64,6.03,316.7,23.8,D,0
39.4584,21.5328,328.5,1,1,2021-08-03,1144,Aqua,MODIS,60,6.03,310.3,13,D,0
39.46,21.5445,328.1,1,1,2021-08-03,1144,Aqua,MODIS,62,6.03,313.2,12.4,D,0
39.7232,20.2965,328.4,1,1,2021-08-03,1144,Aqua,MODIS,71,6.03,311.4,14.6,D,0
39.7273,20.1391,333.7,1,1,2021-08-03,1144,Aqua,MODIS,80,6.03,312.1,16.7,D,0
40.0831,20.1682,340.3,1,1,2021-08-03,1144,Aqua,MODIS,86,6.03,314.4,23.7,D,0
40.0848,20.1798,338.5,1,1,2021-08-03,1144,Aqua,MODIS,84,6.03,313.4,20.6,D,0
40.092,20.166,354.3,1,1,2021-08-03,1144,Aqua,MODIS,96,6.03,318.3,52.1,D,0
40.0937,20.1776,364.2,1,1,2021-08-03,1144,Aqua,MODIS,100,6.03,319.6,78.8,D,0
40.0999,19.9111,328,1,1,2021-08-03,1144,Aqua,MODIS,71,6.03,308.4,13.8,D,0
40.1008,20.1637,342.1,1,1,2021-08-03,1144,Aqua,MODIS,88,6.03,314.7,26.7,D,0
40.1026,20.1753,342.4,1,1,2021-08-03,1144,Aqua,MODIS,88,6.03,318.6,27.9,D,0
40.106,20.1986,381.6,1,1,2021-08-03,1144,Aqua,MODIS,100,6.03,318.1,143.3,D,0
40.1078,20.2104,342.1,1,1,2021-08-03,1144,Aqua,MODIS,88,6.03,311.7,30,D,0
40.1244,19.8248,327.2,1,1,2021-08-03,1144,Aqua,MODIS,71,6.03,309.6,12.7,D,0
40.1333,19.8225,323,1,1,2021-08-03,1144,Aqua,MODIS,39,6.03,307.4,7.7,D,0
40.1925,19.7287,332.1,1,1,2021-08-03,1144,Aqua,MODIS,78,6.03,306.2,19.1,D,0
40.2013,19.7258,323.7,1,1,2021-08-03,1144,Aqua,MODIS,37,6.03,307.5,8.4,D,0
40.2369,19.7161,359.8,1,1,2021-08-03,1144,Aqua,MODIS,99,6.03,312.5,72.2,D,0
40.2387,19.7279,338.1,1,1,2021-08-03,1144,Aqua,MODIS,85,6.03,309.4,25.9,D,0
40.2447,19.4627,329.5,1,1,2021-08-03,1144,Aqua,MODIS,46,6.03,310.1,12.8,D,0
40.2466,19.475,365,1,1,2021-08-03,1144,Aqua,MODIS,100,6.03,313.6,88.4,D,0
40.2485,19.4873,333.2,1,1,2021-08-03,1144,Aqua,MODIS,69,6.03,304.7,19.7,D,0
40.2678,19.4317,332.8,1,1,2021-08-03,1144,Aqua,MODIS,54,6.03,307.8,18.1,D,0
40.3069,19.3907,332.4,1,1,2021-08-03,1144,Aqua,MODIS,0,6.03,307.7,18.6,D,0
40.3081,21.8968,336.8,1,1,2021-08-03,1144,Aqua,MODIS,79,6.03,316.3,15.6,D,0
40.3097,21.9085,332.3,1,1,2021-08-03,1144,Aqua,MODIS,62,6.03,314,9.4,D,0
40.3171,21.8947,339.6,1,1,2021-08-03,1144,Aqua,MODIS,85,6.03,318.1,21,D,0
40.3187,21.9065,336.8,1,1,2021-08-03,1144,Aqua,MODIS,82,6.03,317.7,16.9,D,0
40.3236,19.9789,328.5,1,1,2021-08-03,1144,Aqua,MODIS,73,6.03,309.2,10.5,D,0
40.7452,20.7839,341.8,1,1,2021-08-03,1144,Aqua,MODIS,88,6.03,313,29.5,D,0
40.7524,20.77,330.3,1,1,2021-08-03,1144,Aqua,MODIS,72,6.03,311.5,12,D,0
41.1343,22.5321,362,1.1,1,2021-08-03,1144,Aqua,MODIS,100,6.03,317.9,77.4,D,2
41.1358,22.5447,333.7,1.1,1,2021-08-03,1144,Aqua,MODIS,82,6.03,315.1,13.9,D,0
41.2496,22.5641,350.5,1.1,1,2021-08-03,1144,Aqua,MODIS,95,6.03,310.8,51.2,D,0
41.2557,22.5371,366.8,1.1,1,2021-08-03,1144,Aqua,MODIS,100,6.03,318.7,93.9,D,0
41.2573,22.5496,400.9,1.1,1,2021-08-03,1144,Aqua,MODIS,100,6.03,324.1,263.8,D,0
41.2588,22.5619,412.4,1.1,1,2021-08-03,1144,Aqua,MODIS,100,6.03,322.5,352.7,D,0
41.2649,22.535,423.5,1.1,1,2021-08-03,1144,Aqua,MODIS,100,6.03,327.8,447.4,D,0
41.2665,22.5474,411.6,1.1,1,2021-08-03,1144,Aqua,MODIS,100,6.03,324.1,342,D,0
41.268,22.5598,383.6,1.1,1,2021-08-03,1144,Aqua,MODIS,100,6.03,316.9,166,D,0
41.2741,22.5327,337.3,1.1,1,2021-08-03,1144,Aqua,MODIS,86,6.03,316,19.3,D,0
41.0302,19.8176,322.4,1,1,2021-08-03,1145,Aqua,MODIS,63,6.03,307,5.7,D,0
41.3937,21.758,365.7,1,1,2021-08-03,1145,Aqua,MODIS,99,6.03,319.8,92.2,D,0
41.4011,21.7434,373.5,1,1,2021-08-03,1145,Aqua,MODIS,100,6.03,320.7,114.7,D,0
41.4027,21.7559,359.1,1,1,2021-08-03,1145,Aqua,MODIS,99,6.03,316.7,67.6,D,0
41.4084,21.7284,355.3,1,1,2021-08-03,1145,Aqua,MODIS,97,6.03,311.9,59.2,D,0
41.4101,21.7411,353.8,1,1,2021-08-03,1145,Aqua,MODIS,96,6.03,313.3,54.7,D,0
37.0128,28.798,320.9,2.9,1.6,2021-08-03,1927,Terra,MODIS,100,6.03,299.6,69.1,N,0
37.0285,28.7996,311.3,2.9,1.6,2021-08-03,1927,Terra,MODIS,54,6.03,296.4,31.8,N,0
37.0358,27.8482,319.9,3.3,1.7,2021-08-03,1927,Terra,MODIS,99,6.03,302.7,68.1,N,0
37.0397,27.8528,322.1,3.3,1.7,2021-08-03,1927,Terra,MODIS,100,6.03,302.7,81.6,N,0
37.0426,27.8099,314.1,3.3,1.7,2021-08-03,1927,Terra,MODIS,79,6.03,301.5,42.9,N,0
37.0448,27.8845,318.1,3.3,1.7,2021-08-03,1927,Terra,MODIS,96,6.03,302.3,56.8,N,0
37.0466,27.8141,322.7,3.3,1.7,2021-08-03,1927,Terra,MODIS,100,6.03,301.8,85.5,N,0
37.0482,27.8881,314.2,3.3,1.7,2021-08-03,1927,Terra,MODIS,88,6.03,302,38.5,N,0
37.0508,27.8432,339.7,3.3,1.7,2021-08-03,1927,Terra,MODIS,100,6.03,303.8,215,N,0
37.0545,27.8473,340.5,3.3,1.7,2021-08-03,1927,Terra,MODIS,100,6.03,303.4,219.5,N,0
37.0583,27.8075,312.4,3.3,1.7,2021-08-03,1927,Terra,MODIS,84,6.03,300.2,38,N,0
37.0621,27.811,311.3,3.3,1.7,2021-08-03,1927,Terra,MODIS,48,6.03,299.9,30.1,N,0
37.2878,28.634,309.7,2.9,1.6,2021-08-03,1927,Terra,MODIS,78,6.03,299.2,23.3,N,0
37.2957,28.6679,310.9,2.9,1.6,2021-08-03,1927,Terra,MODIS,81,6.03,299.7,27.6,N,0
37.3146,27.5629,316.6,3.4,1.7,2021-08-03,1927,Terra,MODIS,93,6.03,302.6,52.4,N,0
37.3941,28.4218,323.8,3,1.6,2021-08-03,1927,Terra,MODIS,100,6.03,297,93.8,N,0
37.3943,28.4169,312.9,3,1.6,2021-08-03,1927,Terra,MODIS,84,6.03,296.4,42.6,N,0
37.4011,28.4518,345.8,3,1.6,2021-08-03,1927,Terra,MODIS,100,6.03,300.3,249.9,N,0
37.4015,28.4471,350.9,3,1.6,2021-08-03,1927,Terra,MODIS,100,6.03,300.8,300.3,N,0
37.4151,28.4394,337,3,1.6,2021-08-03,1927,Terra,MODIS,100,6.03,299.6,174.4,N,0
37.7176,28.5208,313.3,2.9,1.6,2021-08-03,1927,Terra,MODIS,86,6.03,296.8,39.5,N,0
37.7315,28.5154,332.9,2.9,1.6,2021-08-03,1927,Terra,MODIS,100,6.03,299,138.1,N,0
37.746,28.512,315.3,2.9,1.6,2021-08-03,1927,Terra,MODIS,90,6.03,296,46.2,N,0
37.7526,28.5404,332.3,2.9,1.6,2021-08-03,1927,Terra,MODIS,100,6.03,299.3,131.5,N,0
37.7546,28.5359,328.5,2.9,1.6,2021-08-03,1927,Terra,MODIS,100,6.03,298.8,109,N,0
37.7602,28.5592,311.2,2.9,1.6,2021-08-03,1927,Terra,MODIS,80,6.03,298.6,27.7,N,0
37.7661,28.5329,311.2,2.9,1.6,2021-08-03,1927,Terra,MODIS,74,6.03,298.2,30.6,N,0
36.7807,21.8817,314.5,2.1,1.4,2021-08-03,2105,Terra,MODIS,85,6.03,300.8,24.1,N,0
38.1163,23.8145,309.6,2.9,1.6,2021-08-03,2105,Terra,MODIS,70,6.03,295.4,26.9,N,0
38.117,23.8078,307.7,2.9,1.6,2021-08-03,2105,Terra,MODIS,55,6.03,295.4,21.3,N,0
38.1309,23.8123,321.2,2.9,1.6,2021-08-03,2105,Terra,MODIS,100,6.03,296.5,72.5,N,0
38.1317,23.8056,321.1,2.9,1.6,2021-08-03,2105,Terra,MODIS,100,6.03,296.8,73.9,N,0
38.1463,23.8026,311.8,2.9,1.6,2021-08-03,2105,Terra,MODIS,80,6.03,296.3,37.7,N,0
38.7768,23.304,315.7,2.8,1.6,2021-08-03,2106,Terra,MODIS,91,6.03,298.5,46.8,N,0
38.7882,23.3086,317.1,2.8,1.6,2021-08-03,2106,Terra,MODIS,94,6.03,298.8,54.1,N,0
38.7911,23.3017,331,2.8,1.6,2021-08-03,2106,Terra,MODIS,100,6.03,300.4,115.1,N,0
38.8005,23.2747,333.1,2.8,1.6,2021-08-03,2106,Terra,MODIS,100,6.03,299.2,128.7,N,0
38.8025,23.3064,355.4,2.8,1.6,2021-08-03,2106,Terra,MODIS,100,6.03,302.3,311.3,N,0
38.8036,23.2675,312.2,2.8,1.6,2021-08-03,2106,Terra,MODIS,31,6.03,298,28.9,N,0
38.8046,23.3391,348.8,2.8,1.6,2021-08-03,2106,Terra,MODIS,100,6.03,298.1,252.1,N,0
38.8054,23.2991,347.6,2.8,1.6,2021-08-03,2106,Terra,MODIS,100,6.03,301.4,234.8,N,0
38.8073,23.3315,354.1,2.8,1.6,2021-08-03,2106,Terra,MODIS,100,6.03,300.6,301.9,N,0
38.8168,23.3038,324.5,2.8,1.6,2021-08-03,2106,Terra,MODIS,100,6.03,297.9,82.3,N,0
38.8189,23.3363,316.3,2.8,1.6,2021-08-03,2106,Terra,MODIS,92,6.03,297.3,49.7,N,0
38.8215,23.3282,307.8,2.8,1.6,2021-08-03,2106,Terra,MODIS,65,6.03,297.3,22.1,N,0
40.2314,19.4793,319.7,1.7,1.3,2021-08-03,2106,Terra,MODIS,99,6.03,296.5,31.7,N,0
40.233,19.4976,323.1,1.7,1.3,2021-08-03,2106,Terra,MODIS,100,6.03,296.3,40,N,0
40.2339,19.4834,333.1,1.7,1.3,2021-08-03,2106,Terra,MODIS,100,6.03,296.9,64.5,N,0
40.2355,19.5015,322.9,1.7,1.3,2021-08-03,2106,Terra,MODIS,100,6.03,296.1,39.4,N,0
40.2427,19.4755,308.5,1.7,1.3,2021-08-03,2106,Terra,MODIS,75,6.03,294.7,13.6,N,0
40.2441,19.4927,349.7,1.7,1.3,2021-08-03,2106,Terra,MODIS,100,6.03,296.1,128.9,N,0
40.2458,19.5123,321.3,1.7,1.3,2021-08-03,2106,Terra,MODIS,100,6.03,294.1,36.8,N,0
40.3139,19.3843,311.3,1.7,1.3,2021-08-03,2106,Terra,MODIS,82,6.03,296.7,16.8,N,0
40.3156,19.4031,311.5,1.7,1.3,2021-08-03,2106,Terra,MODIS,83,6.03,295.6,17.2,N,0
40.316,19.3903,318.2,1.7,1.3,2021-08-03,2106,Terra,MODIS,96,6.03,296.4,28.5,N,0
40.3804,19.7516,309.2,1.8,1.3,2021-08-03,2106,Terra,MODIS,77,6.03,292.7,18,N,0
40.4229,22.0573,302.7,2.4,1.5,2021-08-03,2106,Terra,MODIS,51,6.03,288.8,16.9,N,0
37.7057,28.5115,328.9,1.6,1.2,2021-08-03,2344,Aqua,MODIS,100,6.03,298.5,47.3,N,0
37.7077,28.5183,332.6,1.6,1.2,2021-08-03,2344,Aqua,MODIS,100,6.03,298.1,56,N,0
37.7096,28.4982,326.1,1.6,1.2,2021-08-03,2344,Aqua,MODIS,100,6.03,298.8,40.3,N,0
37.7186,28.5206,325.1,1.6,1.2,2021-08-03,2344,Aqua,MODIS,100,6.03,299.9,39.5,N,0
37.7295,28.5233,333.9,1.6,1.2,2021-08-03,2344,Aqua,MODIS,100,6.03,297.6,60.6,N,0
37.7389,28.5411,312.6,1.5,1.2,2021-08-03,2344,Aqua,MODIS,36,6.03,295.7,15.8,N,0
37.7405,28.5251,315.6,1.6,1.2,2021-08-03,2344,Aqua,MODIS,57,6.03,296.1,20.9,N,0
37.761,28.5425,325,1.5,1.2,2021-08-03,2344,Aqua,MODIS,100,6.03,297.2,39.1,N,0
38.137,23.8432,312.2,3.1,1.7,2021-08-03,2344,Aqua,MODIS,83,6.03,294.9,46.6,N,2
38.1389,23.8084,321.9,3.1,1.7,2021-08-03,2344,Aqua,MODIS,100,6.03,295.8,90.7,N,0
38.1393,23.8354,318.7,3.1,1.7,2021-08-03,2344,Aqua,MODIS,97,6.03,295.8,74.1,N,2
38.1413,23.8007,316.1,3.1,1.7,2021-08-03,2344,Aqua,MODIS,92,6.03,295.6,62.9,N,0
38.7918,23.31,316.3,3.4,1.7,2021-08-03,2344,Aqua,MODIS,92,6.03,297.3,60.9,N,0
38.7952,23.3052,327,3.4,1.7,2021-08-03,2344,Aqua,MODIS,100,6.03,297.9,118.4,N,0
38.8056,23.3488,336,3.3,1.7,2021-08-03,2344,Aqua,MODIS,100,6.03,296.3,195.9,N,0
38.8066,23.3821,308.5,3.3,1.7,2021-08-03,2344,Aqua,MODIS,19,6.03,294.8,33.1,N,0
38.8073,23.3129,341.5,3.4,1.7,2021-08-03,2344,Aqua,MODIS,100,6.03,295.8,243.4,N,0
38.8087,23.3446,368.5,3.3,1.7,2021-08-03,2344,Aqua,MODIS,100,6.03,299.4,619.8,N,0
38.8092,23.274,319.1,3.4,1.7,2021-08-03,2344,Aqua,MODIS,98,6.03,296.1,77.9,N,0
38.8107,23.308,343.6,3.4,1.7,2021-08-03,2344,Aqua,MODIS,100,6.03,295.1,263.4,N,0
38.8211,23.3513,388.6,3.3,1.7,2021-08-03,2344,Aqua,MODIS,100,6.03,301.4,1085,N,0
38.8228,23.3156,361.8,3.4,1.7,2021-08-03,2344,Aqua,MODIS,100,6.03,296.1,509.4,N,0
38.8241,23.3475,378.3,3.3,1.7,2021-08-03,2344,Aqua,MODIS,100,6.03,299.5,821.2,N,0
38.8261,23.3112,341.5,3.4,1.7,2021-08-03,2344,Aqua,MODIS,100,6.03,295.2,240.7,N,0
36.731,28.1515,311.9,1.6,1.2,2021-08-03,2345,Aqua,MODIS,82,6.03,300.8,11.5,N,0
36.7317,28.1444,320.9,1.6,1.2,2021-08-03,2345,Aqua,MODIS,100,6.03,301.7,26.4,N,0
36.7532,28.1547,329.1,1.6,1.2,2021-08-03,2345,Aqua,MODIS,100,6.03,301.6,45.1,N,0
37.0281,28.7948,317.3,1.5,1.2,2021-08-03,2345,Aqua,MODIS,95,6.03,297.7,21.2,N,0
37.0386,28.7983,308.4,1.5,1.2,2021-08-03,2345,Aqua,MODIS,62,6.03,294.3,11,N,0
37.0522,27.8885,312.7,1.7,1.3,2021-08-03,2345,Aqua,MODIS,82,6.03,301.5,12.7,N,0
37.0539,27.8703,311.1,1.7,1.3,2021-08-03,2345,Aqua,MODIS,48,6.03,300.4,9.7,N,0
37.0556,27.8521,329.7,1.7,1.3,2021-08-03,2345,Aqua,MODIS,100,6.03,303.6,48.7,N,0
37.0573,27.8341,328.6,1.7,1.3,2021-08-03,2345,Aqua,MODIS,100,6.03,303.1,47.2,N,0
37.0871,27.7636,333.1,1.7,1.3,2021-08-03,2345,Aqua,MODIS,100,6.03,301.8,62.5,N,0
37.0891,27.7429,318.4,1.7,1.3,2021-08-03,2345,Aqua,MODIS,97,6.03,300.8,26.5,N,0
37.0986,27.7641,341.5,1.7,1.3,2021-08-03,2345,Aqua,MODIS,100,6.03,302,90.4,N,0
37.1006,27.7436,326.4,1.7,1.3,2021-08-03,2345,Aqua,MODIS,100,6.03,299.9,44.8,N,0
37.2926,28.6633,313.7,1.5,1.2,2021-08-03,2345,Aqua,MODIS,87,6.03,298.6,17.3,N,0
37.3847,28.4432,335.8,1.6,1.2,2021-08-03,2345,Aqua,MODIS,100,6.03,297.1,67,N,0
37.3863,28.4265,322.7,1.6,1.2,2021-08-03,2345,Aqua,MODIS,100,6.03,296.2,35.7,N,0
37.3941,28.4608,312.1,1.5,1.2,2021-08-03,2345,Aqua,MODIS,84,6.03,296.8,17.1,N,0
37.3957,28.4442,432.4,1.6,1.2,2021-08-03,2345,Aqua,MODIS,100,6.03,324.9,964.7,N,0
37.3975,28.4267,398.9,1.6,1.2,2021-08-03,2345,Aqua,MODIS,100,6.03,305.1,467.2,N,0
37.4051,28.4616,319.6,1.5,1.2,2021-08-03,2345,Aqua,MODIS,99,6.03,298.4,28.6,N,0
37.4068,28.4449,391.3,1.6,1.2,2021-08-03,2345,Aqua,MODIS,100,6.03,309.9,385.2,N,0
37.4086,28.4271,339.6,1.6,1.2,2021-08-03,2345,Aqua,MODIS,100,6.03,297.7,77.4,N,0
37.4162,28.4624,325.5,1.5,1.2,2021-08-03,2345,Aqua,MODIS,100,6.03,297.3,40,N,0
37.4179,28.4453,353,1.6,1.2,2021-08-03,2345,Aqua,MODIS,100,6.03,298.9,126.7,N,0
37.4271,28.4643,319.3,1.5,1.2,2021-08-03,2345,Aqua,MODIS,98,6.03,296.5,27.9,N,0
37.4289,28.4473,331.9,1.6,1.2,2021-08-03,2345,Aqua,MODIS,100,6.03,297.4,55.4,N,0
37.4291,28.4543,335.9,1.6,1.2,2021-08-03,2345,Aqua,MODIS,100,6.03,297.9,66.3,N,0
37.4307,28.4374,307.8,1.6,1.2,2021-08-03,2345,Aqua,MODIS,73,6.03,295.9,11,N,0
38.7956,23.3133,309.1,4.6,2,2021-08-04,122,Aqua,MODIS,42,6.03,296,56.5,N,0
38.7977,23.3741,307.2,4.6,2,2021-08-04,122,Aqua,MODIS,35,6.03,294.8,48.2,N,0
38.7989,23.3778,310.2,4.6,2,2021-08-04,122,Aqua,MODIS,55,6.03,294.4,66.7,N,0
38.8124,23.3201,324.7,4.6,2,2021-08-04,122,Aqua,MODIS,100,6.03,296.7,180.2,N,0
38.8138,23.3245,328.5,4.6,2,2021-08-04,122,Aqua,MODIS,100,6.03,297.1,219.5,N,0
38.8147,23.3808,319.4,4.6,2,2021-08-04,122,Aqua,MODIS,98,6.03,295.1,135.4,N,0
38.8159,23.3843,314.3,4.6,2,2021-08-04,122,Aqua,MODIS,89,6.03,294.5,100.1,N,0
38.8296,23.3257,324.9,4.6,2,2021-08-04,122,Aqua,MODIS,100,6.03,296.2,183,N,0
38.8311,23.3296,323.1,4.6,2,2021-08-04,122,Aqua,MODIS,100,6.03,296,170.5,N,0
40.2345,19.502,314.4,2.5,1.5,2021-08-04,122,Aqua,MODIS,89,6.03,293.4,44.5,N,0
40.2408,19.5365,310.7,2.5,1.5,2021-08-04,122,Aqua,MODIS,81,6.03,290.6,34.5,N,0
40.2484,19.504,322,2.5,1.5,2021-08-04,122,Aqua,MODIS,100,6.03,291.3,70.4,N,0
41.4461,21.9391,326.4,1.5,1.2,2021-08-04,905,Terra,MODIS,74,6.03,308.7,15.5,D,2
41.4481,21.9457,325.7,1.5,1.2,2021-08-04,905,Terra,MODIS,73,6.03,308.2,15.4,D,2
41.4781,26.1063,373.1,1,1,2021-08-04,905,Terra,MODIS,100,6.03,309.8,121.2,D,0
36.7369,28.1449,350.2,1.1,1,2021-08-04,906,Terra,MODIS,89,6.03,312.3,54.1,D,0
36.7388,28.1332,341.9,1.1,1,2021-08-04,906,Terra,MODIS,66,6.03,312.3,37.6,D,0
36.746,28.147,334.9,1.1,1,2021-08-04,906,Terra,MODIS,76,6.03,311.1,22.9,D,0
36.748,28.1354,354,1.1,1,2021-08-04,906,Terra,MODIS,73,6.03,311.7,63.6,D,0
37.0342,28.7979,326,1.1,1.1,2021-08-04,906,Terra,MODIS,56,6.03,305,15.7,D,0
37.0383,27.8856,331.6,1.1,1,2021-08-04,906,Terra,MODIS,38,6.03,318.5,12.1,D,0
37.0403,27.8736,338.4,1,1,2021-08-04,906,Terra,MODIS,41,6.03,323.2,20.3,D,0
37.053,27.8527,347.8,1,1,2021-08-04,906,Terra,MODIS,87,6.03,318.1,36.4,D,0
37.0549,27.8413,347,1,1,2021-08-04,906,Terra,MODIS,91,6.03,318.6,37.2,D,0
37.0621,27.8548,336.8,1,1,2021-08-04,906,Terra,MODIS,49,6.03,318.4,19.4,D,0
37.064,27.8431,359.8,1,1,2021-08-04,906,Terra,MODIS,99,6.03,318.3,72.3,D,0
37.0659,27.8313,336,1,1,2021-08-04,906,Terra,MODIS,52,6.03,312.7,20,D,0
37.2838,28.6501,331.6,1.1,1,2021-08-04,906,Terra,MODIS,60,6.03,313.9,16.6,D,0
37.293,28.6526,332.3,1.1,1,2021-08-04,906,Terra,MODIS,76,6.03,314,17.3,D,0
37.3825,28.4419,381,1.1,1,2021-08-04,906,Terra,MODIS,100,6.03,315.1,163.6,D,0
37.3845,28.4297,352.8,1.1,1,2021-08-04,906,Terra,MODIS,95,6.03,309.4,64,D,0
37.3916,28.4445,347.2,1.1,1,2021-08-04,906,Terra,MODIS,91,6.03,313.8,49.3,D,0
37.3936,28.4325,326.7,1.1,1,2021-08-04,906,Terra,MODIS,38,6.03,313,13.7,D,0
37.419,28.4525,332.3,1.1,1,2021-08-04,906,Terra,MODIS,41,6.03,313.8,15.5,D,0
37.4282,28.4547,362.6,1.1,1,2021-08-04,906,Terra,MODIS,100,6.03,317.8,84,D,0
37.4301,28.4427,335.9,1.1,1,2021-08-04,906,Terra,MODIS,68,6.03,317.4,19.8,D,0
37.7259,28.5113,334.8,1.1,1,2021-08-04,906,Terra,MODIS,74,6.03,312.2,22.7,D,0
38.7933,23.2891,333.7,1.2,1.1,2021-08-04,906,Terra,MODIS,66,6.03,292.1,25.4,D,0
38.7949,23.2754,336.3,1.2,1.1,2021-08-04,906,Terra,MODIS,60,6.03,299.4,29.3,D,0
38.8015,23.3044,345.9,1.2,1.1,2021-08-04,906,Terra,MODIS,91,6.03,294.2,51.4,D,0
38.803,23.2909,377.1,1.2,1.1,2021-08-04,906,Terra,MODIS,100,6.03,300.6,165.9,D,0
38.8046,23.2776,371.7,1.2,1.1,2021-08-04,906,Terra,MODIS,94,6.03,300.4,138.5,D,0
38.8111,23.3067,417,1.2,1.1,2021-08-04,906,Terra,MODIS,100,6.03,311.2,466.5,D,0
38.8128,23.2929,475.1,1.2,1.1,2021-08-04,906,Terra,MODIS,100,6.03,331.2,1414.9,D,0
38.8143,23.2798,500,1.2,1.1,2021-08-04,906,Terra,MODIS,100,6.03,322.3,2088.1,D,0
38.816,23.2656,350.1,1.2,1.1,2021-08-04,906,Terra,MODIS,94,6.03,300.9,62.6,D,0
38.8161,23.3491,351.2,1.2,1.1,2021-08-04,906,Terra,MODIS,95,6.03,310.7,63.4,D,0
38.8176,23.3358,381.7,1.2,1.1,2021-08-04,906,Terra,MODIS,100,6.03,312.1,187.9,D,0
38.8192,23.3226,355.8,1.2,1.1,2021-08-04,906,Terra,MODIS,97,6.03,307.6,78.7,D,0
38.8208,23.3088,470.3,1.2,1.1,2021-08-04,906,Terra,MODIS,100,6.03,324.2,1303.9,D,0
38.8225,23.2947,468.2,1.2,1.1,2021-08-04,906,Terra,MODIS,100,6.03,318.8,1259.7,D,0
38.8241,23.2815,393.9,1.2,1.1,2021-08-04,906,Terra,MODIS,100,6.03,301.5,267.3,D,0
38.8257,23.2677,327,1.2,1.1,2021-08-04,906,Terra,MODIS,52,6.03,303.3,13.4,D,0
38.8273,23.338,361.7,1.2,1.1,2021-08-04,906,Terra,MODIS,100,6.03,312.5,97.8,D,0
38.8289,23.3249,386.7,1.2,1.1,2021-08-04,906,Terra,MODIS,100,6.03,316,218,D,0
38.83,23.3315,362.2,1.2,1.1,2021-08-04,906,Terra,MODIS,100,6.03,312.4,99.6,D,0
38.8305,23.311,403.5,1.2,1.1,2021-08-04,906,Terra,MODIS,100,6.03,316.6,339.6,D,0
38.8316,23.3182,409.4,1.2,1.1,2021-08-04,906,Terra,MODIS,100,6.03,318.6,389.1,D,0
38.8322,23.2969,344.6,1.2,1.1,2021-08-04,906,Terra,MODIS,90,6.03,303.1,48.2,D,0
38.8332,23.3038,365.2,1.2,1.1,2021-08-04,906,Terra,MODIS,100,6.03,306.3,112.4,D,0
38.8338,23.2837,326.6,1.2,1.1,2021-08-04,906,Terra,MODIS,43,6.03,302.7,13.5,D,0
38.8348,23.2902,323.7,1.2,1.1,2021-08-04,906,Terra,MODIS,38,6.03,302.9,8.5,D,0
40.234,19.4891,326.9,2,1.4,2021-08-04,906,Terra,MODIS,45,6.03,305.6,37.2,D,0
40.3701,19.7411,319.4,2,1.4,2021-08-04,906,Terra,MODIS,47,6.03,302.3,12,D,0
40.3773,19.7556,322.7,2,1.4,2021-08-04,906,Terra,MODIS,65,6.03,302.6,21.1,D,0
40.419,22.0806,326.2,1.4,1.2,2021-08-04,906,Terra,MODIS,71,6.03,306.5,20.3,D,0
40.4208,22.0629,324.4,1.4,1.2,2021-08-04,906,Terra,MODIS,67,6.03,308.8,16.5,D,0
40.4228,22.0884,327.4,1.4,1.2,2021-08-04,906,Terra,MODIS,60,6.03,303.6,20.8,D,0
40.4245,22.0707,347.6,1.4,1.2,2021-08-04,906,Terra,MODIS,93,6.03,309.5,75,D,0
40.4295,22.083,334.2,1.4,1.2,2021-08-04,906,Terra,MODIS,82,6.03,304.1,35.8,D,0
40.4313,22.0653,334.7,1.4,1.2,2021-08-04,906,Terra,MODIS,82,6.03,307,37.2,D,0
40.4629,27.6007,315.6,1,1,2021-08-04,906,Terra,MODIS,64,6.03,304.9,9.3,D,3
36.7307,28.1337,331,2,1.4,2021-08-04,1048,Aqua,MODIS,0,6.03,310.7,44.9,D,0
36.7412,28.1381,342.5,2,1.4,2021-08-04,1048,Aqua,MODIS,0,6.03,311.5,95,D,0
36.7521,28.2533,324.8,2,1.4,2021-08-04,1048,Aqua,MODIS,0,6.03,312,23.8,D,0
36.7549,28.2469,323.4,2,1.4,2021-08-04,1048,Aqua,MODIS,20,6.03,312.3,17.7,D,0
36.8128,22.3944,322.6,4.6,2,2021-08-04,1048,Aqua,MODIS,35,6.03,304.5,69.8,D,0
36.8134,22.3919,321.7,4.6,2,2021-08-04,1048,Aqua,MODIS,56,6.03,304.6,73,D,0
37.0122,28.7905,326.6,1.8,1.3,2021-08-04,1048,Aqua,MODIS,63,6.03,305,35.3,D,0
37.0245,28.7905,339.4,1.8,1.3,2021-08-04,1048,Aqua,MODIS,85,6.03,304.7,78.5,D,0
37.0558,27.8367,333.7,2.1,1.4,2021-08-04,1048,Aqua,MODIS,58,6.03,315.5,47.1,D,0
37.0783,27.7575,358.2,2.1,1.4,2021-08-04,1048,Aqua,MODIS,98,6.03,313.7,190.3,D,0
37.0834,27.7813,326.9,2.1,1.4,2021-08-04,1048,Aqua,MODIS,28,6.03,311.7,25.5,D,0
37.2864,28.6321,325.3,1.9,1.3,2021-08-04,1048,Aqua,MODIS,56,6.03,314.2,19.9,D,0
