latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
38.7752,23.3273,323.2,1.2,1.1,2021-08-07,15,Aqua,MODIS,88,6.03,291.5,22.4,N,0
38.7754,23.4093,444.7,1.2,1.1,2021-08-07,15,Aqua,MODIS,100,6.03,314.1,813.7,N,0
38.7768,23.3132,314.2,1.2,1.1,2021-08-07,15,Aqua,MODIS,14,6.03,294.7,12.8,N,0
38.777,23.3958,362.3,1.2,1.1,2021-08-07,15,Aqua,MODIS,100,6.03,303.2,111.7,N,0
38.7786,23.3824,412.9,1.2,1.1,2021-08-07,15,Aqua,MODIS,100,6.03,310.8,427.6,N,0
38.7802,23.3691,390,1.2,1.1,2021-08-07,15,Aqua,MODIS,100,6.03,301.2,249.1,N,0
38.7803,23.4514,328,1.2,1.1,2021-08-07,15,Aqua,MODIS,100,6.03,286.7,27.6,N,0
38.7817,23.3562,326.7,1.2,1.1,2021-08-07,15,Aqua,MODIS,100,6.03,296.7,27.3,N,0
38.7819,23.4379,368.2,1.2,1.1,2021-08-07,15,Aqua,MODIS,100,6.03,296.1,134.4,N,0
38.7832,23.3433,322.5,1.2,1.1,2021-08-07,15,Aqua,MODIS,100,6.03,296.2,21.4,N,0
38.7835,23.4244,416.3,1.2,1.1,2021-08-07,15,Aqua,MODIS,100,6.03,306,457.2,N,0
38.7848,23.3296,311.3,1.2,1.1,2021-08-07,15,Aqua,MODIS,42,6.03,294.1,9,N,0
38.7851,23.4109,361.6,1.2,1.1,2021-08-07,15,Aqua,MODIS,100,6.03,300.1,108.5,N,0
38.7867,23.3975,344.8,1.2,1.1,2021-08-07,15,Aqua,MODIS,100,6.03,298.9,59.3,N,0
38.7883,23.3842,352.4,1.2,1.1,2021-08-07,15,Aqua,MODIS,100,6.03,300.4,80.2,N,0
38.7899,23.3707,342,1.2,1.1,2021-08-07,15,Aqua,MODIS,100,6.03,296.4,54.7,N,0
38.7899,23.4531,314,1.2,1.1,2021-08-07,15,Aqua,MODIS,37,6.03,292.3,10.6,N,0
38.7914,23.3575,322.5,1.2,1.1,2021-08-07,15,Aqua,MODIS,100,6.03,297.2,20.8,N,0
38.7932,23.4261,322.9,1.2,1.1,2021-08-07,15,Aqua,MODIS,75,6.03,296.3,19.4,N,0
38.7946,23.3309,314.2,1.2,1.1,2021-08-07,15,Aqua,MODIS,63,6.03,294.7,11.8,N,0
38.7947,23.4128,362.8,1.2,1.1,2021-08-07,15,Aqua,MODIS,100,6.03,300.4,112.7,N,0
38.7963,23.3996,344.6,1.2,1.1,2021-08-07,15,Aqua,MODIS,100,6.03,300.3,58.5,N,0
38.7979,23.3862,351.4,1.2,1.1,2021-08-07,15,Aqua,MODIS,100,6.03,301.6,76.9,N,0
38.7995,23.3727,345.4,1.2,1.1,2021-08-07,15,Aqua,MODIS,100,6.03,297.6,62.5,N,0
38.8011,23.3592,320.5,1.2,1.1,2021-08-07,15,Aqua,MODIS,100,6.03,295.8,18.5,N,0
38.8028,23.4281,326.5,1.2,1.1,2021-08-07,15,Aqua,MODIS,100,6.03,296.8,24.1,N,0
38.8044,23.4149,335.3,1.2,1.1,2021-08-07,15,Aqua,MODIS,100,6.03,297.4,38.2,N,0
38.8059,23.4016,340.4,1.2,1.1,2021-08-07,15,Aqua,MODIS,100,6.03,300.3,50.1,N,0
38.8075,23.3882,333.5,1.2,1.1,2021-08-07,15,Aqua,MODIS,100,6.03,299,36.3,N,0
38.8156,23.4033,342.6,1.2,1.1,2021-08-07,15,Aqua,MODIS,100,6.03,299.1,55.2,N,0
38.8172,23.39,350.6,1.2,1.1,2021-08-07,15,Aqua,MODIS,100,6.03,297.8,75.9,N,0
38.8205,23.445,308.9,1.2,1.1,2021-08-07,15,Aqua,MODIS,43,6.03,295.9,6.1,N,0
38.8269,23.2247,331.7,1.2,1.1,2021-08-07,15,Aqua,MODIS,100,6.03,299.8,36.7,N,0
38.8285,23.2108,393.4,1.2,1.1,2021-08-07,15,Aqua,MODIS,100,6.03,305.9,280.7,N,3
38.8365,23.2273,332.7,1.2,1.1,2021-08-07,15,Aqua,MODIS,100,6.03,302.1,37.2,N,0
38.8381,23.2138,414,1.2,1.1,2021-08-07,15,Aqua,MODIS,100,6.03,316.2,448.8,N,0
38.8462,23.2297,321,1.2,1.1,2021-08-07,15,Aqua,MODIS,58,6.03,299.5,18.7,N,0
38.8477,23.2168,369.2,1.2,1.1,2021-08-07,15,Aqua,MODIS,100,6.03,304.4,143.4,N,0
38.8493,23.2029,309.8,1.2,1.1,2021-08-07,15,Aqua,MODIS,9,6.03,295.4,8.8,N,0
38.8542,23.2459,307.1,1.2,1.1,2021-08-07,15,Aqua,MODIS,41,6.03,295.4,7,N,0
38.8559,23.2319,352,1.2,1.1,2021-08-07,15,Aqua,MODIS,100,6.03,302.7,83,N,0
38.8573,23.2193,369.5,1.2,1.1,2021-08-07,15,Aqua,MODIS,100,6.03,300.9,145.6,N,0
38.8656,23.2335,324.2,1.2,1.1,2021-08-07,15,Aqua,MODIS,82,6.03,299.5,24.4,N,0
38.8672,23.2206,342.7,1.2,1.1,2021-08-07,15,Aqua,MODIS,100,6.03,299.2,58.9,N,0
38.8677,23.2273,340.6,1.2,1.1,2021-08-07,15,Aqua,MODIS,100,6.03,300.4,53.5,N,0
38.8692,23.2144,336.8,1.2,1.1,2021-08-07,15,Aqua,MODIS,100,6.03,295.6,46.4,N,0
38.8774,23.2293,320.4,1.2,1.1,2021-08-07,15,Aqua,MODIS,89,6.03,296.9,20.1,N,0
38.8871,23.2311,331.9,1.2,1.1,2021-08-07,15,Aqua,MODIS,100,6.03,297.2,38.3,N,0
38.8952,23.2467,319.1,1.2,1.1,2021-08-07,15,Aqua,MODIS,87,6.03,295.2,18.7,N,0
38.8969,23.2327,323.8,1.2,1.1,2021-08-07,15,Aqua,MODIS,100,6.03,294.8,24.7,N,0
38.905,23.2484,329,1.2,1.1,2021-08-07,15,Aqua,MODIS,100,6.03,296.3,32.9,N,0
38.9067,23.234,311.4,1.2,1.1,2021-08-07,15,Aqua,MODIS,36,6.03,293.9,10.3,N,0
38.913,23.2644,314.3,1.2,1.1,2021-08-07,15,Aqua,MODIS,89,6.03,294.8,13.9,N,0
38.9148,23.2499,318.7,1.2,1.1,2021-08-07,15,Aqua,MODIS,97,6.03,294.8,18.9,N,0
38.9211,23.2801,311.5,1.2,1.1,2021-08-07,15,Aqua,MODIS,69,6.03,293.6,11,N,0
38.9228,23.266,320.2,1.2,1.1,2021-08-07,15,Aqua,MODIS,100,6.03,294,21.1,N,0
38.9244,23.2522,307,1.2,1.1,2021-08-07,15,Aqua,MODIS,70,6.03,293.2,7.5,N,0
38.9454,23.3259,309.8,1.2,1.1,2021-08-07,15,Aqua,MODIS,78,6.03,293.4,9.8,N,0
38.9471,23.3121,318.1,1.2,1.1,2021-08-07,15,Aqua,MODIS,96,6.03,294.1,17.7,N,0
38.9478,23.3317,307.4,1.2,1.1,2021-08-07,15,Aqua,MODIS,19,6.03,293.4,6.8,N,0
38.9488,23.2981,319.8,1.2,1.1,2021-08-07,15,Aqua,MODIS,99,6.03,294.2,19.1,N,0
38.951,23.3041,318,1.2,1.1,2021-08-07,15,Aqua,MODIS,96,6.03,294,17.6,N,0
38.9526,23.2902,305,1.2,1.1,2021-08-07,15,Aqua,MODIS,47,6.03,293.2,5.6,N,0
38.9627,23.3743,313.5,1.2,1.1,2021-08-07,15,Aqua,MODIS,87,6.03,294.9,12.6,N,0
39.2205,22.0555,305.2,1.4,1.2,2021-08-07,15,Aqua,MODIS,63,6.03,292.5,9.5,N,0
36.7348,22.4186,316.8,1.2,1.1,2021-08-07,16,Aqua,MODIS,92,6.03,295,19.3,N,0
39.7697,20.8391,321.5,1,1,2021-08-07,936,Terra,MODIS,30,6.03,302.8,12.2,D,0
36.7279,22.4508,326.6,1.3,1.1,2021-08-07,937,Terra,MODIS,32,6.03,306.8,11.2,D,0
37.2902,22.0308,336.5,1.2,1.1,2021-08-07,937,Terra,MODIS,86,6.03,310.2,32.5,D,0
37.2924,22.0184,361.6,1.2,1.1,2021-08-07,937,Terra,MODIS,100,6.03,314.2,100.4,D,0
37.2947,22.0055,338.2,1.2,1.1,2021-08-07,937,Terra,MODIS,87,6.03,311.1,32.5,D,0
37.3021,22.0207,339.7,1.2,1.1,2021-08-07,937,Terra,MODIS,88,6.03,311.1,37.2,D,0
37.3045,22.0072,365,1.2,1.1,2021-08-07,937,Terra,MODIS,100,6.03,313.1,111.6,D,0
37.3079,28.4516,341.8,2.8,1.6,2021-08-07,937,Terra,MODIS,91,6.03,295,185.1,D,0
37.3139,28.4906,324.2,2.9,1.6,2021-08-07,937,Terra,MODIS,76,6.03,294.6,76.3,D,0
37.3213,28.4588,353.9,2.8,1.6,2021-08-07,937,Terra,MODIS,97,6.03,298.3,300.9,D,0
37.3236,28.4654,336.4,2.8,1.6,2021-08-07,937,Terra,MODIS,87,6.03,297.8,144.7,D,0
37.3239,22.012,345,1.2,1.1,2021-08-07,937,Terra,MODIS,92,6.03,307.7,50,D,0
37.3335,22.0147,379.9,1.2,1.1,2021-08-07,937,Terra,MODIS,100,6.03,308.2,185.8,D,0
37.3338,22.0708,324.6,1.2,1.1,2021-08-07,937,Terra,MODIS,33,6.03,307.5,13.7,D,0
37.3385,22.0436,337.3,1.2,1.1,2021-08-07,937,Terra,MODIS,73,6.03,304.1,34.6,D,0
37.3409,22.0303,387.4,1.2,1.1,2021-08-07,937,Terra,MODIS,100,6.03,308.5,230.1,D,0
37.3411,22.0871,330.4,1.2,1.1,2021-08-07,937,Terra,MODIS,74,6.03,304.1,22.8,D,0
37.3434,22.0736,354.8,1.2,1.1,2021-08-07,937,Terra,MODIS,97,6.03,307,81.7,D,0
37.3442,22.0797,363.8,1.2,1.1,2021-08-07,937,Terra,MODIS,100,6.03,306.1,115.9,D,0
37.4602,28.0754,319.1,2.7,1.6,2021-08-07,937,Terra,MODIS,46,6.03,300.6,27.3,D,0
37.4677,28.0428,323.3,2.7,1.6,2021-08-07,937,Terra,MODIS,63,6.03,300,47.3,D,0
37.7106,21.7572,342.6,1.2,1.1,2021-08-07,937,Terra,MODIS,83,6.03,311.6,39.8,D,0
38.1575,23.7555,342.2,1.4,1.2,2021-08-07,937,Terra,MODIS,75,6.03,308,55.5,D,0
38.162,23.7631,345.1,1.4,1.2,2021-08-07,937,Terra,MODIS,72,6.03,307,65.1,D,0
38.3147,23.6234,325.5,1.4,1.2,2021-08-07,937,Terra,MODIS,71,6.03,307.8,13.7,D,2
38.3708,22.1826,343.7,1.2,1.1,2021-08-07,937,Terra,MODIS,86,6.03,316.6,40.3,D,0
38.3877,22.257,337.7,1.2,1.1,2021-08-07,937,Terra,MODIS,85,6.03,314.5,31.2,D,0
38.3904,22.2421,337.7,1.2,1.1,2021-08-07,937,Terra,MODIS,73,6.03,313.7,30.8,D,0
38.3975,22.2588,350.5,1.2,1.1,2021-08-07,937,Terra,MODIS,95,6.03,312.7,62.8,D,0
38.4,22.2446,339.9,1.2,1.1,2021-08-07,937,Terra,MODIS,88,6.03,309.2,37.2,D,0
38.7072,23.4094,348.4,1.3,1.1,2021-08-07,937,Terra,MODIS,71,6.03,302.6,74.8,D,0
38.7099,23.3946,327.8,1.3,1.1,2021-08-07,937,Terra,MODIS,0,6.03,301.2,21.9,D,0
38.717,23.4134,327.8,1.3,1.1,2021-08-07,937,Terra,MODIS,51,6.03,301.4,23.4,D,0
38.7268,23.418,375.3,1.3,1.1,2021-08-07,937,Terra,MODIS,100,6.03,306.8,187.6,D,0
38.7296,23.403,370.2,1.3,1.1,2021-08-07,937,Terra,MODIS,100,6.03,310.1,157.9,D,0
38.7467,23.4252,418.7,1.3,1.1,2021-08-07,937,Terra,MODIS,100,6.03,313,568.3,D,0
38.7495,23.4102,350.6,1.3,1.1,2021-08-07,937,Terra,MODIS,95,6.03,308.2,73.7,D,0
38.7551,23.3799,335.5,1.3,1.1,2021-08-07,937,Terra,MODIS,65,6.03,308.2,31.7,D,0
38.7567,23.4284,369.5,1.3,1.1,2021-08-07,937,Terra,MODIS,100,6.03,311.1,155.5,D,0
38.7579,23.3645,351.9,1.3,1.1,2021-08-07,937,Terra,MODIS,96,6.03,306.7,77,D,0
38.7595,23.4134,338,1.3,1.1,2021-08-07,937,Terra,MODIS,68,6.03,312.3,37.2,D,0
38.7606,23.3497,335.2,1.3,1.1,2021-08-07,937,Terra,MODIS,67,6.03,302.8,33.7,D,0
38.7651,23.3831,347.7,1.3,1.1,2021-08-07,937,Terra,MODIS,93,6.03,310.3,61.9,D,0
38.7668,23.4316,374.2,1.3,1.1,2021-08-07,937,Terra,MODIS,100,6.03,310.4,181.7,D,0
38.7679,23.3677,345.3,1.3,1.1,2021-08-07,937,Terra,MODIS,91,6.03,307.6,54.8,D,0
38.7738,23.4394,352.9,1.3,1.1,2021-08-07,937,Terra,MODIS,96,6.03,307.2,88.5,D,0
38.7766,23.4245,360.6,1.3,1.1,2021-08-07,937,Terra,MODIS,100,6.03,313.2,110.5,D,0
38.7768,23.4347,334.8,1.3,1.1,2021-08-07,937,Terra,MODIS,75,6.03,308.2,37.6,D,0
38.7778,23.3716,331.3,1.3,1.1,2021-08-07,937,Terra,MODIS,58,6.03,308.5,18.8,D,0
38.7795,23.4096,346,1.3,1.1,2021-08-07,937,Terra,MODIS,82,6.03,311.7,52.8,D,0
38.7796,23.4198,340.9,1.3,1.1,2021-08-07,937,Terra,MODIS,51,6.03,311.9,44.6,D,0
38.7823,23.4049,336.3,1.3,1.1,2021-08-07,937,Terra,MODIS,40,6.03,309.6,25.5,D,0
38.785,23.3799,338.9,1.3,1.1,2021-08-07,937,Terra,MODIS,71,6.03,310.8,34.2,D,0
38.7877,23.375,357,1.3,1.1,2021-08-07,937,Terra,MODIS,98,6.03,310.7,89.7,D,0
38.7879,23.3648,386.2,1.3,1.1,2021-08-07,937,Terra,MODIS,100,6.03,309.7,246,D,0
38.7895,23.4128,335,1.3,1.1,2021-08-07,937,Terra,MODIS,53,6.03,308.1,26.7,D,0
38.7905,23.3598,369.6,1.3,1.1,2021-08-07,937,Terra,MODIS,100,6.03,309.4,147.5,D,0
38.7979,23.3679,343.3,1.3,1.1,2021-08-07,937,Terra,MODIS,91,6.03,308.3,49.3,D,0
38.8483,23.21,335.4,1.3,1.1,2021-08-07,937,Terra,MODIS,62,6.03,303,39.1,D,0
38.8653,23.2312,321.7,1.3,1.1,2021-08-07,937,Terra,MODIS,54,6.03,302,16.6,D,0
38.8682,23.2155,322.2,1.3,1.1,2021-08-07,937,Terra,MODIS,63,6.03,300.7,17.7,D,0
38.8753,23.2339,341,1.3,1.1,2021-08-07,937,Terra,MODIS,89,6.03,302.2,52.1,D,0
38.878,23.2189,388,1.3,1.1,2021-08-07,937,Terra,MODIS,100,6.03,305.9,263.4,D,0
38.8853,23.2368,328.1,1.3,1.1,2021-08-07,937,Terra,MODIS,39,6.03,300.8,22.9,D,0
38.8879,23.2222,377.1,1.3,1.1,2021-08-07,937,Terra,MODIS,100,6.03,308,192.4,D,0
38.8952,23.2397,332.9,1.3,1.1,2021-08-07,937,Terra,MODIS,83,6.03,300.4,33.3,D,0
38.8977,23.2257,322.2,1.3,1.1,2021-08-07,937,Terra,MODIS,56,6.03,302.2,15.2,D,0
38.903,23.2486,354.5,1.3,1.1,2021-08-07,937,Terra,MODIS,97,6.03,302.2,89,D,0
38.9051,23.243,377.7,1.3,1.1,2021-08-07,937,Terra,MODIS,100,6.03,306.5,195.5,D,0
38.9056,23.2347,390.4,1.3,1.1,2021-08-07,937,Terra,MODIS,100,6.03,307.4,277.4,D,0
38.9076,23.2292,357.1,1.3,1.1,2021-08-07,937,Terra,MODIS,98,6.03,305.2,99,D,0
38.9128,23.2519,421.3,1.3,1.1,2021-08-07,937,Terra,MODIS,100,6.03,314.7,581.3,D,0
38.9154,23.238,394,1.3,1.1,2021-08-07,937,Terra,MODIS,100,6.03,308.9,305.8,D,0
38.9176,23.2829,326.4,1.3,1.1,2021-08-07,937,Terra,MODIS,74,6.03,304.1,16.7,D,0
38.9202,23.2685,344.6,1.3,1.1,2021-08-07,937,Terra,MODIS,91,6.03,303.9,56.9,D,0
38.9229,23.2543,407.7,1.3,1.1,2021-08-07,937,Terra,MODIS,100,6.03,318.1,428.7,D,0
38.9255,23.2401,366.3,1.3,1.1,2021-08-07,937,Terra,MODIS,100,6.03,307.7,138.2,D,0
38.9274,23.2864,326,1.3,1.1,2021-08-07,937,Terra,MODIS,63,6.03,304,16.3,D,0
38.9373,23.2897,379.8,1.3,1.1,2021-08-07,937,Terra,MODIS,100,6.03,310.1,208,D,0
38.9393,23.3363,330.7,1.3,1.1,2021-08-07,937,Terra,MODIS,65,6.03,306,23.9,D,0
38.94,23.2753,359.1,1.3,1.1,2021-08-07,937,Terra,MODIS,99,6.03,306.1,106.9,D,0
38.9419,23.3217,371.9,1.3,1.1,2021-08-07,937,Terra,MODIS,100,6.03,306.3,163.8,D,0
38.9445,23.3076,354.2,1.3,1.1,2021-08-07,937,Terra,MODIS,97,6.03,306.7,89.1,D,0
38.9464,23.3546,336.2,1.3,1.1,2021-08-07,937,Terra,MODIS,81,6.03,308.2,35.1,D,0
38.9472,23.2932,376,1.3,1.1,2021-08-07,937,Terra,MODIS,100,6.03,309.2,187.6,D,0
38.9491,23.3401,376.9,1.3,1.1,2021-08-07,937,Terra,MODIS,100,6.03,310,191.4,D,0
38.9499,23.2783,340.1,1.3,1.1,2021-08-07,937,Terra,MODIS,88,6.03,304.3,49.3,D,0
38.9518,23.3253,387.2,1.3,1.1,2021-08-07,937,Terra,MODIS,100,6.03,310.2,257.7,D,0
38.9534,23.3738,364.2,1.3,1.1,2021-08-07,937,Terra,MODIS,94,6.03,309.3,124.2,D,0
38.9562,23.3588,353.2,1.3,1.1,2021-08-07,937,Terra,MODIS,96,6.03,305.9,84.4,D,0
38.9632,23.378,354.4,1.3,1.1,2021-08-07,937,Terra,MODIS,0,6.03,307,86.9,D,0
39.3954,22.0417,328.7,1.1,1.1,2021-08-07,937,Terra,MODIS,72,6.03,309,17.3,D,0
36.804,22.4577,331.6,1.5,1.2,2021-08-07,1119,Aqua,MODIS,70,6.03,307,32,D,0
36.8051,22.453,330.9,1.5,1.2,2021-08-07,1119,Aqua,MODIS,80,6.03,306.8,33.2,D,0
37.2995,28.4476,327.4,1,1,2021-08-07,1119,Aqua,MODIS,59,6.03,301.8,16.6,D,0
37.3022,22.0099,331.8,1.6,1.2,2021-08-07,1119,Aqua,MODIS,47,6.03,305.6,31,D,0
37.3084,28.4455,351.3,1,1,2021-08-07,1119,Aqua,MODIS,89,6.03,303.6,54.8,D,0
37.3099,28.4568,358.6,1,1,2021-08-07,1119,Aqua,MODIS,93,6.03,301,72.2,D,0
37.3115,28.4681,392.7,1,1,2021-08-07,1119,Aqua,MODIS,94,6.03,308.8,204.4,D,0
37.3243,22.0046,349.4,1.6,1.2,2021-08-07,1119,Aqua,MODIS,94,6.03,304.3,92.5,D,0
37.3276,22.0218,358,1.6,1.2,2021-08-07,1119,Aqua,MODIS,99,6.03,301.5,132.9,D,0
37.3311,22.0398,326.6,1.6,1.2,2021-08-07,1119,Aqua,MODIS,37,6.03,297.8,25.5,D,0
37.3352,22.0013,335.8,1.6,1.2,2021-08-07,1119,Aqua,MODIS,64,6.03,291.8,47.8,D,0
37.3377,22.0737,384.9,1.6,1.2,2021-08-07,1119,Aqua,MODIS,100,6.03,304.5,321.5,D,0
37.341,22.0907,326.7,1.6,1.2,2021-08-07,1119,Aqua,MODIS,69,6.03,300,29.1,D,0
37.342,22.0365,370.8,1.6,1.2,2021-08-07,1119,Aqua,MODIS,87,6.03,295.2,213.5,D,0
37.3486,22.0705,342.9,1.6,1.2,2021-08-07,1119,Aqua,MODIS,90,6.03,300.1,76.8,D,0
37.4397,28.0014,339.9,1,1,2021-08-07,1119,Aqua,MODIS,87,6.03,311.4,28.1,D,0
37.4488,27.9926,339.4,1,1,2021-08-07,1119,Aqua,MODIS,75,6.03,309.7,29.6,D,0
37.4503,28.0038,349.1,1,1,2021-08-07,1119,Aqua,MODIS,93,6.03,312.1,47,D,0
37.4535,28.0261,342.9,1,1,2021-08-07,1119,Aqua,MODIS,89,6.03,311.8,31.8,D,0
37.4582,28.0597,328,1,1,2021-08-07,1119,Aqua,MODIS,72,6.03,309.9,12.2,D,0
37.4624,28.024,338.5,1,1,2021-08-07,1119,Aqua,MODIS,83,6.03,311.4,24.7,D,0
37.4639,28.0352,355.8,1,1,2021-08-07,1119,Aqua,MODIS,97,6.03,310,58.2,D,0
37.4655,28.0465,333.9,1,1,2021-08-07,1119,Aqua,MODIS,80,6.03,310,17.4,D,0
37.4671,28.0577,370.5,1,1,2021-08-07,1119,Aqua,MODIS,100,6.03,315.3,102.1,D,0
37.4687,28.0689,337,1,1,2021-08-07,1119,Aqua,MODIS,84,6.03,307,21.9,D,0
37.4744,28.0444,333.1,1,1,2021-08-07,1119,Aqua,MODIS,76,6.03,307.6,15,D,0
37.476,28.0557,333.5,1,1,2021-08-07,1119,Aqua,MODIS,70,6.03,307.5,15.6,D,0
37.68,21.7928,356.2,1.6,1.2,2021-08-07,1119,Aqua,MODIS,98,6.03,306.1,125.8,D,0
37.6832,21.8095,366.8,1.6,1.2,2021-08-07,1119,Aqua,MODIS,100,6.03,303,188.3,D,0
37.6911,21.7902,351.7,1.6,1.2,2021-08-07,1119,Aqua,MODIS,95,6.03,305,104.5,D,0
37.6942,21.8063,373.3,1.6,1.2,2021-08-07,1119,Aqua,MODIS,100,6.03,303,232.4,D,0
37.6944,21.8003,360.5,1.6,1.2,2021-08-07,1119,Aqua,MODIS,100,6.03,303.9,153.5,D,0
37.6978,21.8177,326.2,1.6,1.2,2021-08-07,1119,Aqua,MODIS,71,6.03,299.6,32.9,D,0
37.706,21.7423,330,1.6,1.3,2021-08-07,1119,Aqua,MODIS,49,6.03,309.9,27.4,D,0
38.1472,23.7509,334.9,1.2,1.1,2021-08-07,1119,Aqua,MODIS,80,6.03,311.6,31.5,D,2
38.1548,23.7361,325,1.2,1.1,2021-08-07,1119,Aqua,MODIS,52,6.03,304.9,16.8,D,0
38.1566,23.7444,349.2,1.2,1.1,2021-08-07,1119,Aqua,MODIS,94,6.03,310.5,68.9,D,0
38.1572,23.7498,371.1,1.2,1.1,2021-08-07,1119,Aqua,MODIS,100,6.03,311.4,148.7,D,0
38.1591,23.758,358.5,1.2,1.1,2021-08-07,1119,Aqua,MODIS,99,6.03,310.8,93.9,D,0
38.1595,23.763,377.3,1.2,1.1,2021-08-07,1119,Aqua,MODIS,100,6.03,311.3,174.8,D,0
38.1613,23.7706,366.4,1.2,1.1,2021-08-07,1119,Aqua,MODIS,100,6.03,312.8,120.3,D,0
38.1618,23.7755,355.8,1.2,1.1,2021-08-07,1119,Aqua,MODIS,97,6.03,313,77.7,D,0
38.1712,23.7686,366,1.2,1.1,2021-08-07,1119,Aqua,MODIS,100,6.03,312.6,123.7,D,0
38.3625,22.1696,340.7,1.5,1.2,2021-08-07,1119,Aqua,MODIS,67,6.03,314.2,47.5,D,0
38.389,22.2494,338.9,1.5,1.2,2021-08-07,1119,Aqua,MODIS,87,6.03,315.8,43.7,D,0
38.6948,23.3978,363.6,1.3,1.1,2021-08-07,1119,Aqua,MODIS,100,6.03,302.7,126.7,D,3
38.7051,23.3977,359.6,1.3,1.1,2021-08-07,1119,Aqua,MODIS,0,6.03,304.5,106.1,D,0
38.7077,23.4123,364.2,1.3,1.1,2021-08-07,1119,Aqua,MODIS,87,6.03,301.7,124.2,D,0
38.7149,23.3948,337.4,1.3,1.1,2021-08-07,1119,Aqua,MODIS,65,6.03,303.2,37.8,D,0
38.7174,23.4089,388.8,1.3,1.1,2021-08-07,1119,Aqua,MODIS,100,6.03,307,256.4,D,0
38.727,23.4047,375.6,1.3,1.1,2021-08-07,1119,Aqua,MODIS,100,6.03,307.8,175.8,D,0
38.7392,23.415,380.6,1.3,1.1,2021-08-07,1119,Aqua,MODIS,100,6.03,307.7,199.1,D,0
38.7417,23.4289,391.6,1.3,1.1,2021-08-07,1119,Aqua,MODIS,100,6.03,309.6,273.3,D,0
38.749,23.4118,364.1,1.3,1.1,2021-08-07,1119,Aqua,MODIS,100,6.03,309.7,115.3,D,0
38.7512,23.4194,400.8,1.3,1.1,2021-08-07,1119,Aqua,MODIS,100,6.03,320.2,342.6,D,0
38.7514,23.4258,436.9,1.3,1.1,2021-08-07,1119,Aqua,MODIS,100,6.03,319.8,762.4,D,0
38.7534,23.3746,338.2,1.3,1.1,2021-08-07,1119,Aqua,MODIS,81,6.03,303,35.9,D,0
38.7537,23.4332,380.5,1.3,1.1,2021-08-07,1119,Aqua,MODIS,100,6.03,307.9,201.4,D,0
38.7581,23.3431,345.5,1.3,1.1,2021-08-07,1119,Aqua,MODIS,69,6.03,304.3,55.7,D,0
38.7607,23.3579,348.5,1.3,1.1,2021-08-07,1119,Aqua,MODIS,94,6.03,306.5,62,D,0
38.7632,23.3717,454.8,1.3,1.1,2021-08-07,1119,Aqua,MODIS,100,6.03,329.2,1071.4,D,0
38.7635,23.4302,338.8,1.3,1.1,2021-08-07,1119,Aqua,MODIS,79,6.03,306.4,41,D,0
38.7657,23.3854,361.9,1.3,1.1,2021-08-07,1119,Aqua,MODIS,100,6.03,307.4,105.3,D,0
38.773,23.3686,359,1.3,1.1,2021-08-07,1119,Aqua,MODIS,99,6.03,308.3,96.1,D,0
38.7733,23.4273,350.9,1.3,1.1,2021-08-07,1119,Aqua,MODIS,95,6.03,308.1,72.4,D,0
38.7755,23.3822,332.4,1.3,1.1,2021-08-07,1119,Aqua,MODIS,82,6.03,306.2,21.1,D,0
38.7828,23.3652,351.3,1.3,1.1,2021-08-07,1119,Aqua,MODIS,95,6.03,305.7,72,D,0
38.7852,23.379,324.9,1.3,1.1,2021-08-07,1119,Aqua,MODIS,28,6.03,305.9,10.8,D,0
38.7925,23.3621,341.3,1.3,1.1,2021-08-07,1119,Aqua,MODIS,89,6.03,304.1,45.5,D,0
38.8043,27.543,333,1,1,2021-08-07,1119,Aqua,MODIS,76,6.03,312.8,15.2,D,0
38.8693,23.2159,416.3,1.3,1.1,2021-08-07,1119,Aqua,MODIS,100,6.03,315.5,510.9,D,0
38.8718,23.2295,344,1.3,1.1,2021-08-07,1119,Aqua,MODIS,86,6.03,301.3,54.7,D,0
38.8791,23.2123,426.4,1.3,1.1,2021-08-07,1119,Aqua,MODIS,100,6.03,313.9,634.1,D,0
38.8888,23.2086,366.4,1.3,1.1,2021-08-07,1119,Aqua,MODIS,100,6.03,300.6,133.8,D,0
38.8941,23.238,350.5,1.3,1.1,2021-08-07,1119,Aqua,MODIS,95,6.03,293.5,73.1,D,0
38.9029,23.2279,403.7,1.3,1.1,2021-08-07,1119,Aqua,MODIS,100,6.03,311.9,375.6,D,0
38.9038,23.2344,479.8,1.3,1.1,2021-08-07,1119,Aqua,MODIS,100,6.03,328.4,1672.3,D,0
38.9056,23.2428,461.1,1.3,1.1,2021-08-07,1119,Aqua,MODIS,100,6.03,327.1,1217.2,D,0
38.9065,23.2493,438,1.3,1.1,2021-08-07,1119,Aqua,MODIS,100,6.03,314.8,794.5,D,0
38.9083,23.2576,341.6,1.3,1.1,2021-08-07,1119,Aqua,MODIS,85,6.03,298,47.4,D,0
38.9111,23.2727,340.7,1.3,1.1,2021-08-07,1119,Aqua,MODIS,86,6.03,298.3,44.9,D,0
38.9126,23.2244,368.9,1.3,1.1,2021-08-07,1119,Aqua,MODIS,100,6.03,310.5,142.1,D,0
38.9153,23.2392,479.1,1.3,1.1,2021-08-07,1119,Aqua,MODIS,100,6.03,332.1,1648.3,D,0
